sku,description,price,currency,family,status
02520-001,"External power source for 2N Intercoms and Answering Units - 12V/2A DC, US plug",49,USD,Access,active
02445-001,PoE+ (802.3at) injector,85,USD,Access,active
02788-001,"2N Fobs, Mifare Desfire EV3, capacity 4K, package 10pcs, PICard",129,USD,Access,active
02787-001,"2N Cards, Mifare Desfire EV3, capacity 4K, package 10pcs, PICard",83,USD,Access,active
03343-001,Hood/adaptor that allows mounting of the 2N IP Verso intercom with the 2-Module frame on the 2N IP Force/Safety Gooseneck 01351-001 or Double Gooseneck 01550-001.,139,USD,Recorder accessories,active
02087-001,"7″ touchscreen answering unit with a wide viewing angle. The tempered glass surface and award-winning design are the perfect choices for any luxury residential project.
The 2N Indoor View requires the 2N Indoor Flush Box (01700-001) or the 2N Indoor Desk Stand (02039-001) for an installation.",719,USD,Cameras,active
02088-001,"7″ touchscreen answering unit with a wide viewing angle. The tempered glass surface and award-winning design are the perfect choices for any luxury residential project.
The 2N Indoor View requires the 2N Indoor Flush Box (01700-001) or the 2N Indoor Desk Stand (02039-001) for an installation.",719,USD,Cameras,active
03134-001,"7"" touch display indoor panel with the Wi-Fi connectivity, featuring also the Ethernet connectivity if needed.
12V DC/1A external power supply recommended, compatible with 02520-001 or similar.",929,USD,Power Supply,active
03135-001,"7"" touch display indoor panel with the Wi-Fi connectivity, featuring also the Ethernet connectivity if needed.
12V DC/1A external power supply recommended, compatible with 02520-001 or similar.",929,USD,Power Supply,active
01935-001,"The 2N Indoor Compact is an indoor answering unit designed especially for the residential market. Installation by connecting a single UTP cable and configuration via a web interface guarantees that integrators can put the unit into operation quickly and easily. Users will be impressed by the minimalist design, tempered glass surface, 4.3″ colour display, sound in HD quality and intuitive controls. A simply elegant solution for video communication.",519,USD,Cameras,active
01936-001,"The 2N® Indoor Compact is an indoor answering unit designed especially for the residential market. Installation by connecting a single UTP cable and configuration via a web interface guarantees that integrators can put the unit into operation quickly and easily. Users will be impressed by the minimalist design, tempered glass surface, 4.3″ colour display, sound in HD quality and intuitive controls. A simply elegant solution for video communication.",519,USD,Cameras,active
01698-001,"2N Indoor Talk PoE – Black
Elegant answering unit with HD sound.
The design of the 2N® Indoor Talk answering unit will suit every flat or home. The aesthetic appearance of this product was achieved by using a glass surface and striking backlighting of its icons. However, we placed particular emphasis on selecting the highest-quality audio components in order to achieve a high-quality sound. This means you can talk to visitors outside as if they were standing right next to you. Invite them in and press the icon to open the door from the comfort of your home.
The 2N Indoor Talk Black requires the 2N Indoor Flush Box (01700-001) for installation.",379,USD,Audio and power accessories,active
01699-001,"2N Indoor Talk PoE – White
Elegant answering unit with HD sound.
The design of the 2N® Indoor Talk answering unit will suit every flat or home. The aesthetic appearance of this product was achieved by using a glass surface and striking backlighting of its icons. However, we placed particular emphasis on selecting the highest-quality audio components in order to achieve a high-quality sound. This means you can talk to visitors outside as if they were standing right next to you. Invite them in and press the icon to open the door from the comfort of your home.
The 2N Indoor Talk White requires the 2N Indoor Flush Box (01700-001) for installation.",379,USD,Audio and power accessories,active
01700-001,"2N Indoor answering unit flush installation box, required for the 2N Indoor View (02087-001 or 02088-001), 2N Indoor Compact (01935-001 or 01936-001) and 2N Indoor Talk (01698-001 or 01699-001).",29,USD,Cameras,active
02320-001,"2N Indoor answering unit surface installation box, required for the 2N® Indoor View (02087-001 or 02088-001), 2N® Indoor Compact (01935-001 or 01936-001) and 2N® Indoor Talk (01698-001 or 01699-001).",29,USD,Cameras,active
02039-001,"2N Indoor desk stand is intended for the 2N® Indoor Compact (01935-001 or 01936-001) or the 2N® Indoor Talk (01698-001 or 01699-001) answering units.
There is no need to use the flush box (01700-001).",59,USD,Cameras,active
02892-001,"4″ video IP indoor station, surface mounted",369,USD,Recorder accessories,active
02893-001,"4″ video IP indoor station, surface mounted, equipped with an in-built induction loop",399,USD,Recorder accessories,active
02905-001,Optional desk stand for the 2N Clip 02892-001,32,USD,Cameras,active
02906-001,Optional accessory for the 2N Clip 02892-001 that allows its surface installation over the flush mounted single-gang electrical box,20,USD,Recorder accessories,active
02660-001,"7"" touchscreen IP phone, Android OS based.",709,USD,Cameras,active
02659-001,"USB camera module for the 2N IP Phone D7A (02660-001).
It enables bi-directional video calls with the 2N IP Style intercom (02407-001 or 02521-001).",129,USD,Cameras,active
02530-001,Wall mount bracket for the 2N IP Phone D7A (02660-001).,15,USD,Recorder accessories,active
01741-001,Buttons extender for the 2N IP Phone D7A (02660-001).,309,USD,Access,active
01670-001,2N® Indoor Touch 2.0 - PoE Wi-Fi Black,1059,USD,Cameras,active
01671-001,2N® Indoor Touch 2.0 - PoE Wi-Fi White,1059,USD,Cameras,active
01425-001,2N Indoor Touch - Desk stand black,129,USD,Cameras,active
01426-001,2N Indoor Touch - Desk stand white,129,USD,Cameras,active
01423-001,"2N Indoor Touch External power supply, 12V 2A DC, flush mounted",119,USD,Power Supply,active
01208-001,"2N SIP Mic allows paging to several zones with a simple push of a button. It is ideal for live or pre-recorded announcements. It has a built-in audio-management server for configuration, which means less equipment as well as flexible, easy and cost-efficient installation. The network microphone console has 12 buttons that can be configured with actions of your choice. 2N SIP Mic’s 12 buttons give you a smart paging solution for up to 12 zones, and if your system grows you can easily connect the microphone console to a PBX system thanks to support for SIP. The microphone is based on open standards and connects to standard networks using PoE.",1427,USD,Audio and power accessories,active
01433-001,2N SIP Speaker - Horn (outdoor SIP based active hornspeaker),715,USD,Audio and power accessories,active
01432-001,"2N SIP Speaker - Loudspeaker Set,wall mounted (SIP based active speaker)",549,USD,Audio and power accessories,active
01431-001,"2N SIP Speaker - Loudspeaker Set, wall mounted (SIP based active speaker)",549,USD,Audio and power accessories,active
01435-001,2N IP Audio Power Supply - US plug,79,USD,Power Supply,active
03084-001,"Contactless MIFARE® DESFire® EV3 8K smart card that uses advanced radio frequency identification (RFID) technology to deliver secure and reliable physical access to premises.
The card is made of 100% recycled PET-G.
One bulk pack comes with 100 cards.",689,USD,Access,active
03083-001,"Contactless MIFARE® DESFire® EV3 8K key fob that uses advanced radio frequency identification (RFID) technology to deliver secure and reliable physical access to premises. The key fob is made of impact-resistant matt polycarbonate and ultrasonically welded in a stainless steel frame, making it stable and durable, with IP67 and IK09 rating – perfect for carrying on a keyring. 
One bulk pack comes with 50 key fobs.",689,USD,Access,active
03102-001,"AXIS TA1101-B Wiegand to OSDP Converter is a versatile accessory designed to bridge the gap between Wiegand readers and Axis door controllers, specifically AXIS A1710 and A1810 Network Door Controllers, which have only OSDP reader port on board. This compact device ensures seamless integration by converting Wiegand signals to OSDP, allowing modern, secure, and efficient communication between the reader and the door controller.",94,USD,Access,active
03110-001,"AXIS TA1201 Wall Mount Enclosure is designed to house up to four AXIS TA1101-B Wiegand to OSDP converters, offering a secure and flexible installation solution. It supports both wall and DIN rail mounting. The enclosure is plenum-rated, and it supports conduit installation, offering extra protection for wiring. With its easy-to-install design and robust construction, AXIS TA1201 ensures a durable and hassle-free installation.",94,USD,Recorder accessories,active
02687-001,"AXIS TA1601 Mounting Plate is compatible with AXIS TQ1808-VE Surveillance Cabinet and AXIS A1210-B Network Door Controller to build 4 door controller kit - AXIS A1214 Network Door Controller Kit

AXIS TA1601 Mounting Plate is included in AXIS A1214 Network Door Controller Kit.",63,USD,Access,active
02688-001,"AXIS TA1801 Top Cover is compatible with AXIS A1210-B Network Door Controller, ideal for installations that need a full enclosure for extra protection or in plenum spaces. 

AXIS TA1801 Top Cover is included in AXIS A1210 Network Door Controller.",41,USD,Access,active
02699-001,"AXIS TA1802 Top Cover is compatible with AXIS A1610-B Network Door Controller, ideal for installations that need a full enclosure for extra protection or in plenum spaces. 

AXIS TA1802 Top Cover is included in AXIS A1610 Network Door Controller.",41,USD,Access,active
02685-021,"AXIS TA1901 DIN Rail Clip is for standard 35mm DIN rail, and compatible with Axis network door controller and network I/O relay modules.",52,USD,Access,active
03179-001,"Spare connector kit for Axis network door controllers, readers, and I/O relay modules. 
Includes: 10 pcs each of 2pos, 3pos, 4pos, 5pos, 6pos, and 8pos terminal block connectors for Axis controllers & I/O modules, 10 × 4pos connectors for AXIS readers, and 10 × 5pos Wago splicing connectors for AXIS A1710-B & A1810-B door controllers.",105,USD,Access,active
02686-001,"Spare connectors for Axis access control products including network door controllers, readers, and network I/O relay modules.

AXIS TA1902 Access Control Connector Kit includes 20pcs of 2pos, 20pcs of 4pos, 10pcs of 6pos, 10pcs of 8pos terminal block connectors for Axis network door controller and network I/O relay modules, and 10pcs of 4pos terminal block connector for AXIS A4010-E Reader and AXIS A4120-E Reader with Keypad.",105,USD,Access,active
02532-001,"AXIS TA4201 Weathershield, accessory to AXIS A4120-E Reader with Keypad, to protect reader from extreme conditions, such as accumulation of encrusting snow or ice. Glass-fiber reinforced, and UV resistant plastic offers robustness for use in harsh outdoor environment, and easy on the environment with PVC/BCR/CFR free.",31,USD,Access,active
02533-001,"AXIS TA4401 Braille Label, easy to install accessory to AXIS A4120-E Reader with Keypad, for assisting with keypad entry to sight limited. With the optimized visually impaired reader mode to avoid inadvertent PIN input. UV resistant material offers robustness for use in harsh outdoor environment. And easy on the environment with PVC/BCR/CFR free.

One bulk pack comes with 10 units.",179,USD,Access,active
03091-001,"Designed specifically for use with concrete or reinforced concrete walls, AXIS TA4601 Surface Mount creates a cavity that allows for easy and secure cable termination, ensuring a clean and professional installation.",37,USD,Recorder accessories,active
03092-001,"AXIS TA4602 Installation Back Box is a mounting accessory, designed to create a cavity for concealing and terminating cables within a wall, ensuring a clean and organized installation.",37,USD,Recorder accessories,active
